iter	F1	CrossEntropy
84	0.9988888889	0.0142184168
85	0.9988888889	0.01397310573
86	0.9988888889	0.01372400731
87	0.9988888889	0.01360210301
88	0.9988888889	0.01347307767
89	0.9988888889	0.01328069447
90	0.9988888889	0.01310803963
91	0.9988888889	0.01286004102
92	0.9988888889	0.01264342578
93	0.9988888889	0.01245385726
94	0.9994447529	0.01228161269
95	0.9988888889	0.01212222858
96	0.9994447529	0.01194115405
97	0.9994447529	0.01181518712
98	0.9994447529	0.01163246292
99	0.9994447529	0.01153313206
100	0.9994447529	0.01138876223
101	0.9994447529	0.01130237668
102	0.9994447529	0.01110885127
103	0.9994447529	0.01097554854
104	1	0.01083767988
105	1	0.01067435937
106	1	0.01061226338
107	1	0.01050716318
108	1	0.01038893996
109	1	0.01028813865
110	1	0.01016703761
111	1	0.01004478136
112	1	0.009917615537
113	1	0.009787669613
114	1	0.009702889871
115	1	0.009570025945
116	1	0.009466508621
117	1	0.009354937118
118	1	0.009238200392
119	1	0.009123805622
120	1	0.009021373077
121	1	0.008932332483
122	1	0.008853745924
123	1	0.008760167182
124	1	0.008646007247
125	1	0.008550438954
126	1	0.008471845205
127	1	0.008389368758
128	1	0.008338046362
129	1	0.008248237443
130	1	0.008180570966
131	1	0.008091494263
132	1	0.008020816909
133	1	0.007934963941
134	1	0.007844984782
135	1	0.007764359268
136	1	0.007682126446
137	1	0.007586516768
138	1	0.007516818931
139	1	0.007457512324
140	1	0.007417467122
141	1	0.007331176244
142	1	0.007259807586
143	1	0.007211785722
144	1	0.007139119656
145	1	0.007087089498
146	1	0.007029189907
147	1	0.007013270384
148	1	0.006938905767
149	1	0.006862228655
150	1	0.006820746356
151	1	0.006772427273
152	1	0.00671917327
153	1	0.006670302088
154	1	0.006623926261
155	1	0.006564873876
156	1	0.006517101753
157	1	0.00646243453
158	1	0.00640907022
159	1	0.00635467208
160	1	0.006281507985
161	1	0.006228065916
162	1	0.006172468468
163	1	0.0061177926
164	1	0.006061540318
165	1	0.006013731642
166	1	0.0059716566
167	1	0.005923214714
168	1	0.005876396294
169	1	0.005834165164
170	1	0.005796161749
171	1	0.005746183757
172	1	0.005688379064
173	1	0.005643666556
174	1	0.005619766536
175	1	0.005578067671
176	1	0.005549983047
177	1	0.005522500714
178	1	0.005471678316
179	1	0.00542752429
180	1	0.005367904598
181	1	0.005340223014
182	1	0.005308874642
183	1	0.005253926053
184	1	0.005211416344
185	1	0.005170496661
186	1	0.005138336353
187	1	0.005097680824
188	1	0.005028071551
189	1	0.004982199793
190	1	0.00496496384
191	1	0.004926809846
192	1	0.004894223799
193	1	0.004847634161
194	1	0.004817319321
195	1	0.004800290514
196	1	0.004777635104
197	1	0.004753992342
198	1	0.004719859979
199	1	0.004673786958
200	1	0.004649420209
201	1	0.00461636434
202	1	0.004582553011
203	1	0.004553281121
204	1	0.004522587774
205	1	0.004486368434
206	1	0.004453598404
207	1	0.004431002647
208	1	0.004406171109
209	1	0.00438499317
210	1	0.004354683267
211	1	0.004327727337
212	1	0.004291691231
213	1	0.004266305857
214	1	0.004244082255
215	1	0.004224064295
216	1	0.004193255979
217	1	0.004172546049
218	1	0.004152401857
219	1	0.004126569044
220	1	0.00410284482
221	1	0.0040655684
222	1	0.004038433143
223	1	0.004006820357
224	1	0.003980552413
225	1	0.00395917347
226	1	0.00393375489
227	1	0.00390549023
228	1	0.003880953172
229	1	0.003865572347
230	1	0.003839362517
231	1	0.003829857344
232	1	0.003808680561
233	1	0.003784435855
234	1	0.003764739066
235	1	0.003750025308
236	1	0.003732024129
237	1	0.003711516575
238	1	0.003693916211
239	1	0.003679237604
240	1	0.003660053045
241	1	0.003638917056
242	1	0.00361384344
243	1	0.003590736579
244	1	0.003573009411
245	1	0.003548982016
246	1	0.003524317405
247	1	0.003508242413
248	1	0.003487965265
249	1	0.003464168312
250	1	0.003453802668
251	1	0.003434495369
252	1	0.003425293198
253	1	0.003402248992
254	1	0.003378972525
255	1	0.003357687382
256	1	0.003340694269
257	1	0.003322453834
258	1	0.003307333809
259	1	0.003289343693
260	1	0.003276835248
261	1	0.003255335682
262	1	0.003235940788
263	1	0.003223395377
264	1	0.003204809018
265	1	0.003191294473
266	1	0.003180818903
267	1	0.003163570553
268	1	0.003147305665
269	1	0.003135144786
270	1	0.003118116321
271	1	0.003098894704
272	1	0.003083164261
273	1	0.003067108255
274	1	0.00304467732
275	1	0.003030407216
276	1	0.003019425096
277	1	0.003005051723
278	1	0.002991066497
279	1	0.002975865215
280	1	0.0029662645
281	1	0.002957057754
282	1	0.002942999659
283	1	0.002928975073
284	1	0.002918358768
285	1	0.002902655168
286	1	0.00288970238
287	1	0.002876890093
288	1	0.002863473915
289	1	0.002851835818
290	1	0.002839619587
291	1	0.002825955796
292	1	0.002813062275
293	1	0.002801127383
294	1	0.002788882843
295	1	0.002777266457
296	1	0.00276441144
297	1	0.002752213244
298	1	0.002738822823
299	1	0.002727790359
300	1	0.002716103797
301	1	0.002716098383
302	1	0.002700845939
303	1	0.002685712273
304	1	0.002674553775
305	1	0.002659905071
306	1	0.002648152469
307	1	0.002636012693
308	1	0.002625607348
309	1	0.002618095683
310	1	0.002606934432
311	1	0.002596841693
312	1	0.002584828255
313	1	0.002584823257
314	1	0.002574194288
315	1	0.002562722099
316	1	0.002552435625
317	1	0.002544062163
318	1	0.00253875211
319	1	0.002526030675
320	1	0.002516633324
321	1	0.002505873355
322	1	0.002496972757
323	1	0.002496955634
324	1	0.002487267076
325	1	0.002478225425
326	1	0.002467421322
327	1	0.002458163039
328	1	0.002449377719
329	1	0.00243904459
330	1	0.00243085046
331	1	0.002422096914
332	1	0.002411095813
333	1	0.002402594846
334	1	0.002392564261
335	1	0.002390516357
336	1	0.002382291652
337	1	0.002374261782
338	1	0.002363514946
339	1	0.00235440953
340	1	0.002354405732
341	1	0.002345557427
342	1	0.002336126756
343	1	0.002326964827
344	1	0.002319522969
345	1	0.002310780318
346	1	0.002302658552
347	1	0.002295410384
348	1	0.002295410384
349	1	0.002286797497
350	1	0.002278959056
351	1	0.002271179316
352	1	0.002271172054
353	1	0.002271164792
354	1	0.002271164792
355	1	0.002271164792
356	1	0.002271164792
357	1	0.002271164792
358	1	0.002271164792
359	1	0.002271157009
360	1	0.002271153379
361	1	0.002271146117
362	1	0.002271138856
363	1	0.002271124334
364	1	0.002271117074
365	1	0.002271113443
366	1	0.002271098923
367	1	0.002271067801
368	1	0.002271067801
369	1	0.002271060023
370	1	0.002271052764
371	1	0.002271023729
372	1	0.002270994697
373	1	0.002270994697
374	1	0.002270994697
375	1	0.002270994697
376	1	0.002270994697
377	1	0.00227098692
378	1	0.002270979663
379	1	0.002270979663
380	1	0.002270979663
381	1	0.002270979663
382	1	0.002270979663
383	1	0.002270979663
384	1	0.002270979663
385	1	0.002270979663
386	1	0.002270979663
387	1	0.002270979663
388	1	0.002270979663
389	1	0.002270979663
390	1	0.002270979663
391	1	0.002270979663
392	1	0.002270979663
393	1	0.002270971887
394	1	0.00227096463
395	1	0.002270957374
396	1	0.002270950117
397	1	0.002270942861
398	1	0.002270935605
399	1	0.002270928349
400	1	0.002270921094
401	1	0.002270921094
402	1	0.002270921094
403	1	0.002270921094
404	1	0.002270921094
405	1	0.002270921094
406	1	0.002270921094
407	1	0.002270921094
408	1	0.002270921094
409	1	0.002270921094
410	1	0.002270921094
411	1	0.002270921094
412	1	0.002270921094
413	1	0.002270921094
414	1	0.002270921094
415	1	0.002270921094
416	1	0.002270921094
417	1	0.002270921094
418	1	0.002270921094
419	1	0.002270921094
420	1	0.002270921094
421	1	0.002270921094
422	1	0.002270921094
423	1	0.002270921094
424	1	0.002270921094
425	1	0.002270921094
426	1	0.002270921094
427	1	0.002270921094
428	1	0.002270921094
429	1	0.002270921094
430	1	0.002270921094
431	1	0.002270921094
432	1	0.002270921094
433	1	0.002270921094
434	1	0.002270921094
435	1	0.002270921094
436	1	0.002270921094
437	1	0.002270921094
438	1	0.002270921094
439	1	0.002270921094
440	1	0.002270921094
441	1	0.002270921094
442	1	0.002270921094
443	1	0.002270921094
444	1	0.002270921094
445	1	0.002270921094
446	1	0.002270921094
447	1	0.002270921094
448	1	0.002270921094
449	1	0.002270921094
450	1	0.002270921094
451	1	0.002270921094
452	1	0.002270921094
453	1	0.002270921094
454	1	0.002270921094
455	1	0.002270921094
456	1	0.002270921094
457	1	0.002270921094
458	1	0.002270921094
459	1	0.002270921094
460	1	0.002270921094
461	1	0.002270921094
462	1	0.002270921094
463	1	0.002270921094
464	1	0.002270921094
465	1	0.002270921094
466	1	0.002270921094
467	1	0.002270921094
468	1	0.002270921094
469	1	0.002270921094
470	1	0.002270921094
471	1	0.002270921094
472	1	0.002270921094
473	1	0.002270921094
474	1	0.002270921094
475	1	0.002270921094
476	1	0.002270921094
477	1	0.002270921094
478	1	0.002270921094
479	1	0.002270921094
480	1	0.002270921094
481	1	0.002270921094
482	1	0.002270921094
483	1	0.002270921094
484	1	0.002270921094
485	1	0.002270921094
486	1	0.002270921094
487	1	0.002270921094
488	1	0.002270921094
489	1	0.002270921094
490	1	0.002270921094
491	1	0.002270921094
492	1	0.002270921094
493	1	0.002270921094
494	1	0.002270921094
495	1	0.002270921094
496	1	0.002270921094
497	1	0.002270921094
498	1	0.002270921094
499	1	0.002270921094
